trip_id,stop_id,stop_sequence,arrival_time,departure_time,timepoint,shape_dist_traveled,pickup_type,drop_off_type,stop_headsign_code,stop_headsign
Weekday-Weekday-9-A-OB-1323-950c824,480,7,13:32:00,13:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-0938-78db8d5,480,7,09:47:00,09:47:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1753-20ceb23,480,7,18:02:00,18:02:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-1753-20ceb23,480,7,18:02:00,18:02:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-2138-535697b,480,7,21:47:00,21:47:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1623-7ad4bdc,480,7,16:32:00,16:32:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1538-f4aa19c,480,7,15:47:00,15:47:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-1538-f4aa19c,480,7,15:47:00,15:47:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-0853-b4956e2,480,7,09:02:00,09:02:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1345-521e7c2,480,7,13:54:00,13:54:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1708-ed597c3,480,7,17:17:00,17:17:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-0723-33a3e94,480,7,07:32:00,07:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1753-1bc2b8a,480,7,18:02:00,18:02:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-2008-c139c02,480,7,20:17:00,20:17:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-2008-c139c02,480,7,20:17:00,20:17:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-0830-c1bb30d,480,7,08:39:00,08:39:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1538-05b79db,480,7,15:47:00,15:47:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1515-63c20e0,480,7,15:24:00,15:24:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1815-046c528,480,7,18:24:00,18:24:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1623-c344cfe,480,7,16:32:00,16:32:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-1623-c344cfe,480,7,16:32:00,16:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-2008-6e0e00c,480,7,20:17:00,20:17:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1408-5f6779c,480,7,14:17:00,14:17:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1108-ecd2cd6,480,7,11:17:00,11:17:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-0938-b0b8661,480,7,09:47:00,09:47:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-0938-b0b8661,480,7,09:47:00,09:47:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1730-c82ea35,480,7,17:39:00,17:39:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-2223-e865ae3,480,7,22:32:00,22:32:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-2223-e865ae3,480,7,22:32:00,22:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1000-05720de,480,7,10:09:00,10:09:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1453-d24e770,480,7,15:02:00,15:02:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-1453-d24e770,480,7,15:02:00,15:02:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-0915-5b67c32,480,7,09:24:00,09:24:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1900-f91f5ff,480,7,19:09:00,19:09:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-0808-d43b676,480,7,08:17:00,08:17:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1108-df55113,480,7,11:17:00,11:17:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-1108-df55113,480,7,11:17:00,11:17:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-0723-1a2e5f0,480,7,07:32:00,07:32:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-0723-1a2e5f0,480,7,07:32:00,07:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1023-617e4d3,480,7,10:32:00,10:32:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1923-6109622,480,7,19:32:00,19:32:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-1923-6109622,480,7,19:32:00,19:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1838-4568a93,480,7,18:47:00,18:47:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-0853-08d805a,480,7,09:02:00,09:02:00,0,2097.1,0,0,,
Reduced-Fr-9-A-OB-0853-08d805a,480,7,09:02:00,09:02:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1430-9227ffd,480,7,14:39:00,14:39:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1130-44caa4b,480,7,11:39:00,11:39:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1600-4448b8f,480,7,16:09:00,16:09:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1238-58063b5,480,7,12:47:00,12:47:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1923-a25d208,480,7,19:32:00,19:32:00,0,2097.1,0,0,,
Weekday-Weekday-9-A-OB-1945-42f3618,480,7,19:54:00,19:54:00,0,2097.1,0,0,,
Reduced-Mo-Th-9-A-OB-1153-0858b15,481,8,12:04:00,12:04:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1153-0858b15,481,8,12:04:00,12:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1045-272238b,481,8,10:56:00,10:56:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0745-fcfee13,481,8,07:56:00,07:56:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-2053-3f914dd,481,8,21:04:00,21:04:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-2053-3f914dd,481,8,21:04:00,21:04:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1838-8ccc4a3,481,8,18:49:00,18:49:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1838-8ccc4a3,481,8,18:49:00,18:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1153-2a7db71,481,8,12:04:00,12:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1645-e65cc18,481,8,16:56:00,16:56:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1453-d937607,481,8,15:04:00,15:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1215-98a19d3,481,8,12:26:00,12:26:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1408-ec72515,481,8,14:19:00,14:19:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1408-ec72515,481,8,14:19:00,14:19:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1300-e440132,481,8,13:11:00,13:11:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-0808-5a79fb2,481,8,08:19:00,08:19:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-0808-5a79fb2,481,8,08:19:00,08:19:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1238-e270753,481,8,12:49:00,12:49:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1238-e270753,481,8,12:49:00,12:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-2223-3aa3a3d,481,8,22:34:00,22:34:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1708-1ce453a,481,8,17:19:00,17:19:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1708-1ce453a,481,8,17:19:00,17:19:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-2053-1167f8e,481,8,21:04:00,21:04:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-2138-dcce9ee,481,8,21:49:00,21:49:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-2138-dcce9ee,481,8,21:49:00,21:49:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1323-7841c57,481,8,13:34:00,13:34:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1323-7841c57,481,8,13:34:00,13:34:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1023-341b27b,481,8,10:34:00,10:34:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1023-341b27b,481,8,10:34:00,10:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1323-950c824,481,8,13:34:00,13:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0938-78db8d5,481,8,09:49:00,09:49:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1753-20ceb23,481,8,18:04:00,18:04:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1753-20ceb23,481,8,18:04:00,18:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-2138-535697b,481,8,21:49:00,21:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1623-7ad4bdc,481,8,16:34:00,16:34:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1538-f4aa19c,481,8,15:49:00,15:49:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1538-f4aa19c,481,8,15:49:00,15:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0853-b4956e2,481,8,09:04:00,09:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1345-521e7c2,481,8,13:56:00,13:56:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1708-ed597c3,481,8,17:19:00,17:19:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0723-33a3e94,481,8,07:34:00,07:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1753-1bc2b8a,481,8,18:04:00,18:04:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-2008-c139c02,481,8,20:19:00,20:19:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-2008-c139c02,481,8,20:19:00,20:19:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0830-c1bb30d,481,8,08:41:00,08:41:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1538-05b79db,481,8,15:49:00,15:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1515-63c20e0,481,8,15:26:00,15:26:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1815-046c528,481,8,18:26:00,18:26:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1623-c344cfe,481,8,16:34:00,16:34:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1623-c344cfe,481,8,16:34:00,16:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-2008-6e0e00c,481,8,20:19:00,20:19:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1408-5f6779c,481,8,14:19:00,14:19:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1108-ecd2cd6,481,8,11:19:00,11:19:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-0938-b0b8661,481,8,09:49:00,09:49:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-0938-b0b8661,481,8,09:49:00,09:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1730-c82ea35,481,8,17:41:00,17:41:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-2223-e865ae3,481,8,22:34:00,22:34:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-2223-e865ae3,481,8,22:34:00,22:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1000-05720de,481,8,10:11:00,10:11:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1453-d24e770,481,8,15:04:00,15:04:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1453-d24e770,481,8,15:04:00,15:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0915-5b67c32,481,8,09:26:00,09:26:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1900-f91f5ff,481,8,19:11:00,19:11:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-0808-d43b676,481,8,08:19:00,08:19:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1108-df55113,481,8,11:19:00,11:19:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1108-df55113,481,8,11:19:00,11:19:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-0723-1a2e5f0,481,8,07:34:00,07:34:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-0723-1a2e5f0,481,8,07:34:00,07:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1023-617e4d3,481,8,10:34:00,10:34:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1923-6109622,481,8,19:34:00,19:34:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-1923-6109622,481,8,19:34:00,19:34:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-0853-08d805a,481,8,09:04:00,09:04:00,1,2879.75,0,0,,
Reduced-Fr-9-A-OB-0853-08d805a,481,8,09:04:00,09:04:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1838-4568a93,481,8,18:49:00,18:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1130-44caa4b,481,8,11:41:00,11:41:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1600-4448b8f,481,8,16:11:00,16:11:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1430-9227ffd,481,8,14:41:00,14:41:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1238-58063b5,481,8,12:49:00,12:49:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1923-a25d208,481,8,19:34:00,19:34:00,1,2879.75,0,0,,
Weekday-Weekday-9-A-OB-1945-42f3618,481,8,19:56:00,19:56:00,1,2879.75,0,0,,
Reduced-Mo-Th-9-A-OB-1153-0858b15,482,9,12:05:00,12:05:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1153-0858b15,482,9,12:05:00,12:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1045-272238b,482,9,10:57:00,10:57:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0745-fcfee13,482,9,07:57:00,07:57:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-2053-3f914dd,482,9,21:05:00,21:05:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-2053-3f914dd,482,9,21:05:00,21:05:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1838-8ccc4a3,482,9,18:50:00,18:50:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1838-8ccc4a3,482,9,18:50:00,18:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1153-2a7db71,482,9,12:05:00,12:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1645-e65cc18,482,9,16:57:00,16:57:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1453-d937607,482,9,15:05:00,15:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1215-98a19d3,482,9,12:27:00,12:27:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1408-ec72515,482,9,14:20:00,14:20:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1408-ec72515,482,9,14:20:00,14:20:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1300-e440132,482,9,13:12:00,13:12:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-0808-5a79fb2,482,9,08:20:00,08:20:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-0808-5a79fb2,482,9,08:20:00,08:20:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1238-e270753,482,9,12:50:00,12:50:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1238-e270753,482,9,12:50:00,12:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-2223-3aa3a3d,482,9,22:35:00,22:35:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1708-1ce453a,482,9,17:20:00,17:20:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1708-1ce453a,482,9,17:20:00,17:20:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-2053-1167f8e,482,9,21:05:00,21:05:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-2138-dcce9ee,482,9,21:50:00,21:50:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-2138-dcce9ee,482,9,21:50:00,21:50:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1323-7841c57,482,9,13:35:00,13:35:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1323-7841c57,482,9,13:35:00,13:35:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1023-341b27b,482,9,10:35:00,10:35:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1023-341b27b,482,9,10:35:00,10:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1323-950c824,482,9,13:35:00,13:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0938-78db8d5,482,9,09:50:00,09:50:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1753-20ceb23,482,9,18:05:00,18:05:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1753-20ceb23,482,9,18:05:00,18:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-2138-535697b,482,9,21:50:00,21:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1623-7ad4bdc,482,9,16:35:00,16:35:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1538-f4aa19c,482,9,15:50:00,15:50:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1538-f4aa19c,482,9,15:50:00,15:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0853-b4956e2,482,9,09:05:00,09:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1345-521e7c2,482,9,13:57:00,13:57:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1708-ed597c3,482,9,17:20:00,17:20:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0723-33a3e94,482,9,07:35:00,07:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1753-1bc2b8a,482,9,18:05:00,18:05:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-2008-c139c02,482,9,20:20:00,20:20:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-2008-c139c02,482,9,20:20:00,20:20:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0830-c1bb30d,482,9,08:42:00,08:42:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1515-63c20e0,482,9,15:27:00,15:27:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1815-046c528,482,9,18:27:00,18:27:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1623-c344cfe,482,9,16:35:00,16:35:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1623-c344cfe,482,9,16:35:00,16:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1408-5f6779c,482,9,14:20:00,14:20:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-2008-6e0e00c,482,9,20:20:00,20:20:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1108-ecd2cd6,482,9,11:20:00,11:20:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-0938-b0b8661,482,9,09:50:00,09:50:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-0938-b0b8661,482,9,09:50:00,09:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1730-c82ea35,482,9,17:42:00,17:42:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-2223-e865ae3,482,9,22:35:00,22:35:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-2223-e865ae3,482,9,22:35:00,22:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1000-05720de,482,9,10:12:00,10:12:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1453-d24e770,482,9,15:05:00,15:05:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1453-d24e770,482,9,15:05:00,15:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0915-5b67c32,482,9,09:27:00,09:27:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1900-f91f5ff,482,9,19:12:00,19:12:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1238-58063b5,482,9,12:50:00,12:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-0808-d43b676,482,9,08:20:00,08:20:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1108-df55113,482,9,11:20:00,11:20:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1108-df55113,482,9,11:20:00,11:20:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-0723-1a2e5f0,482,9,07:35:00,07:35:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-0723-1a2e5f0,482,9,07:35:00,07:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1023-617e4d3,482,9,10:35:00,10:35:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-1923-6109622,482,9,19:35:00,19:35:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-1923-6109622,482,9,19:35:00,19:35:00,0,3232.55,0,0,,
Reduced-Mo-Th-9-A-OB-0853-08d805a,482,9,09:05:00,09:05:00,0,3232.55,0,0,,
Reduced-Fr-9-A-OB-0853-08d805a,482,9,09:05:00,09:05:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1838-4568a93,482,9,18:50:00,18:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1538-05b79db,482,9,15:50:00,15:50:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1130-44caa4b,482,9,11:42:00,11:42:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1600-4448b8f,482,9,16:12:00,16:12:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1430-9227ffd,482,9,14:42:00,14:42:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1923-a25d208,482,9,19:35:00,19:35:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1945-42f3618,482,9,19:57:00,19:57:00,0,3232.55,0,0,,
Weekday-Weekday-9-A-OB-1045-272238b,483,10,10:58:00,10:58:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-0745-fcfee13,483,10,07:58:00,07:58:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-2053-3f914dd,483,10,21:06:00,21:06:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-2053-3f914dd,483,10,21:06:00,21:06:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1838-8ccc4a3,483,10,18:51:00,18:51:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1838-8ccc4a3,483,10,18:51:00,18:51:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1153-2a7db71,483,10,12:06:00,12:06:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1645-e65cc18,483,10,16:58:00,16:58:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1453-d937607,483,10,15:06:00,15:06:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1215-98a19d3,483,10,12:28:00,12:28:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1408-ec72515,483,10,14:21:00,14:21:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1408-ec72515,483,10,14:21:00,14:21:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1300-e440132,483,10,13:13:00,13:13:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-0808-5a79fb2,483,10,08:21:00,08:21:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-0808-5a79fb2,483,10,08:21:00,08:21:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1238-e270753,483,10,12:51:00,12:51:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1238-e270753,483,10,12:51:00,12:51:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-2223-3aa3a3d,483,10,22:36:00,22:36:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1708-1ce453a,483,10,17:21:00,17:21:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1708-1ce453a,483,10,17:21:00,17:21:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-2053-1167f8e,483,10,21:06:00,21:06:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1023-341b27b,483,10,10:36:00,10:36:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1023-341b27b,483,10,10:36:00,10:36:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-2138-dcce9ee,483,10,21:51:00,21:51:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-2138-dcce9ee,483,10,21:51:00,21:51:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1323-7841c57,483,10,13:36:00,13:36:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1323-7841c57,483,10,13:36:00,13:36:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1323-950c824,483,10,13:36:00,13:36:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-0938-78db8d5,483,10,09:51:00,09:51:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1753-20ceb23,483,10,18:06:00,18:06:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1753-20ceb23,483,10,18:06:00,18:06:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-2138-535697b,483,10,21:51:00,21:51:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1623-7ad4bdc,483,10,16:36:00,16:36:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-1538-f4aa19c,483,10,15:51:00,15:51:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-1538-f4aa19c,483,10,15:51:00,15:51:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-0853-b4956e2,483,10,09:06:00,09:06:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1345-521e7c2,483,10,13:58:00,13:58:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1708-ed597c3,483,10,17:21:00,17:21:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-0723-33a3e94,483,10,07:36:00,07:36:00,0,3656.48,0,0,,
Weekday-Weekday-9-A-OB-1753-1bc2b8a,483,10,18:06:00,18:06:00,0,3656.48,0,0,,
Reduced-Mo-Th-9-A-OB-2008-c139c02,483,10,20:21:00,20:21:00,0,3656.48,0,0,,
Reduced-Fr-9-A-OB-2008-c139c02,483,10,20:21:00,20:21:00,0,3656.48,0,0,,
