shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
20-A-OB,29.6399,-82.39727,56,3202.15
20-A-OB,29.63988,-82.39701,57,3227.38
20-A-OB,29.63979,-82.39615,58,3311.09
20-A-OB,29.63969,-82.39559,59,3366.35
20-A-OB,29.63961,-82.39526,60,3399.46
20-A-OB,29.63952,-82.39494,61,3431.96
20-A-OB,29.63931,-82.39432,62,3496.27
20-A-OB,29.63912,-82.39388,63,3543.75
20-A-OB,29.63883,-82.3933,64,3608.42
20-A-OB,29.63849,-82.39275,65,3673.65
20-A-OB,29.63837,-82.39259,66,3694.08
20-A-OB,29.63767,-82.39149,67,3825.84
20-A-OB,29.63717,-82.39065,68,3924.23
20-A-OB,29.63709,-82.39063,69,3933.34
20-A-OB,29.636725,-82.390082,70,4000.06
20-A-OB,29.63635,-82.38951,71,4069.31
20-A-OB,29.63625,-82.38924,72,4097.67
20-A-OB,29.63583,-82.38857,73,4177.51
20-A-OB,29.63533,-82.38761,74,4285.68
20-A-OB,29.63482,-82.38644,75,4412.18
20-A-OB,29.63468,-82.38606,76,4452.07
20-A-OB,29.63455,-82.38564,77,4495.16
20-A-OB,29.63436,-82.38488,78,4571.59
20-A-OB,29.63419,-82.38406,79,4653.07
20-A-OB,29.63406,-82.38307,80,4749.84
20-A-OB,29.63401,-82.38204,81,4849.55
20-A-OB,29.634,-82.380483,82,5000.03
20-A-OB,29.63399,-82.3798,83,5066.06
20-A-OB,29.63401,-82.37831,84,5210.08
20-A-OB,29.63425,-82.37245,85,5777.08
20-A-OB,29.636256,-82.372441,86,6000.14
20-A-OB,29.63761,-82.37243,87,6150.71
20-A-OB,29.63762,-82.37059,88,6328.54
20-A-OB,29.6376,-82.3693,89,6453.23
20-A-OB,29.64225,-82.3693,90,6970.29
20-A-OB,29.642251,-82.36899,91,7000.25
20-A-OB,29.64228,-82.36471,92,7413.89
20-A-OB,29.64225,-82.36448,93,7436.37
20-A-OB,29.64222,-82.36435,94,7449.37
20-A-OB,29.64217,-82.36428,95,7458.13
20-A-OB,29.64217,-82.3642,96,7465.86
20-A-OB,29.64219,-82.36416,97,7470.32
20-A-OB,29.64225,-82.36411,98,7478.56
20-A-OB,29.64229,-82.3641,99,7483.11
20-A-OB,29.64233,-82.36411,100,7487.66
20-A-OB,29.64246,-82.36407,101,7502.62
20-A-OB,29.64274,-82.36394,102,7536.2
20-A-OB,29.64286,-82.36386,103,7551.62
20-A-OB,29.64303,-82.36373,104,7574.32
20-A-OB,29.64323,-82.36353,105,7603.78
20-A-OB,29.64339,-82.36332,106,7630.77
20-A-OB,29.64458,-82.36139,107,7859.46
20-A-OB,29.6447,-82.36117,108,7884.56
20-A-OB,29.64487,-82.36079,109,7925.86
20-A-OB,29.64493,-82.36051,110,7953.73
20-A-OB,29.644957,-82.360027,111,8000.5
20-A-OB,29.64488,-82.349679,112,9000.57
20-A-OB,29.64488,-82.3486,113,9104.85
20-A-OB,29.64484,-82.34744,114,9217.04
20-A-OB,29.64483,-82.34351,115,9596.84
20-A-OB,29.64653,-82.34352,116,9785.87
20-A-OB,29.64649,-82.34369,117,9802.89
20-A-OB,29.64582,-82.34512,118,9959.89
20-A-OB,29.645735,-82.345396,119,9988.19
20-A-OB,29.645718,-82.345523,120,10000.6
20-A-OB,29.6457,-82.34565,121,10013.04
20-A-OB,29.64569,-82.34634,122,10079.73
20-A-OB,29.64567,-82.34647,123,10092.49
20-A-OB,29.64563,-82.34659,124,10104.91
20-A-OB,29.6455,-82.34679,125,10129.05
20-A-OB,29.6454,-82.34686,126,10142.06
20-A-OB,29.64528,-82.34691,127,10156.25
20-A-OB,29.64507,-82.34693,128,10179.68
20-A-IB,29.64512,-82.34692,1,0
20-A-IB,29.64488,-82.34691,2,26.7
20-A-IB,29.64487,-82.34751,3,84.7
20-A-IB,29.6449,-82.34913,4,241.29
20-A-IB,29.64487,-82.34926,5,254.29
20-A-IB,29.64487,-82.35033,6,357.7
20-A-IB,29.64493,-82.356977,7,1000.1
20-A-IB,29.64496,-82.36018,8,1309.66
20-A-IB,29.64493,-82.36051,9,1341.72
20-A-IB,29.64487,-82.36079,10,1369.59
20-A-IB,29.6447,-82.36117,11,1410.89
20-A-IB,29.64458,-82.36139,12,1436.0
20-A-IB,29.64333,-82.36341,13,1675.64
20-A-IB,29.64303,-82.36373,14,1721.13
20-A-IB,29.64274,-82.36394,15,1759.23
20-A-IB,29.64261,-82.36408,16,1779.03
20-A-IB,29.64248,-82.36415,17,1794.99
20-A-IB,29.6424,-82.36422,18,1806.16
20-A-IB,29.64239,-82.36431,19,1814.93
20-A-IB,29.64232,-82.36448,20,1833.11
20-A-IB,29.64228,-82.36471,21,1855.78
20-A-IB,29.642264,-82.366204,22,2000.17
20-A-IB,29.64224,-82.3693,23,2299.39
20-A-IB,29.6377,-82.3693,24,2804.22
20-A-IB,29.637707,-82.371328,25,3000.22
20-A-IB,29.6377,-82.37259,26,3122.19
20-A-IB,29.63424,-82.3726,27,3506.93
20-A-IB,29.634031,-82.377699,28,4000.3
20-A-IB,29.63399,-82.3798,29,4203.41
20-A-IB,29.63401,-82.38204,30,4419.92
20-A-IB,29.63404,-82.3828,31,4493.45
20-A-IB,29.63412,-82.38359,32,4570.32
20-A-IB,29.63419,-82.38406,33,4616.41
20-A-IB,29.63436,-82.38488,34,4697.89
20-A-IB,29.63455,-82.38564,35,4774.32
20-A-IB,29.63468,-82.38606,36,4817.41
20-A-IB,29.63482,-82.38644,37,4857.3
20-A-IB,29.63515,-82.38721,38,4940.27
20-A-IB,29.635408,-82.387756,39,5000.34
20-A-IB,29.63588,-82.38866,40,5102.26
20-A-IB,29.63625,-82.38924,41,5171.79
20-A-IB,29.63644,-82.38943,42,5199.79
20-A-IB,29.63715,-82.39055,43,5333.76
20-A-IB,29.63717,-82.39065,44,5343.68
20-A-IB,29.63767,-82.39149,45,5442.08
20-A-IB,29.63866,-82.39302,46,5626.42
20-A-IB,29.63883,-82.3933,47,5659.43
20-A-IB,29.63898,-82.39359,48,5692.05
20-A-IB,29.63931,-82.39432,49,5771.57
20-A-IB,29.63955,-82.39504,50,5846.1
20-A-IB,29.63969,-82.39559,51,5901.49
20-A-IB,29.63975,-82.39591,52,5933.12
20-A-IB,29.639838,-82.396598,53,6000.33
20-A-IB,29.6399,-82.39727,54,6065.64
20-A-IB,29.63989,-82.39827,55,6162.29
20-A-IB,29.63978,-82.39831,56,6175.12
20-A-IB,29.63786,-82.39833,57,6388.63
20-A-IB,29.63786,-82.3974,58,6478.51
20-A-IB,29.63783,-82.39737,59,6482.93
20-A-IB,29.63781,-82.39729,60,6490.97
20-A-IB,29.63784,-82.39721,61,6499.39
20-A-IB,29.6379,-82.39716,62,6507.63
20-A-IB,29.63794,-82.39716,63,6512.08
20-A-IB,29.638,-82.39719,64,6519.35
20-A-IB,29.63805,-82.39729,65,6530.5
20-A-IB,29.63803,-82.39736,66,6537.62
20-A-IB,29.63799,-82.39741,67,6544.19
20-A-IB,29.63802,-82.3977,68,6572.42
20-A-IB,29.63803,-82.39825,69,6625.59
20-A-IB,29.63978,-82.39822,70,6820.2
20-A-IB,29.63989,-82.39827,71,6833.35
20-A-IB,29.641392,-82.39826,72,7000.37
20-A-IB,29.64218,-82.39825,73,7087.99
20-A-IB,29.64262,-82.39827,74,7136.96
20-A-IB,29.64296,-82.39831,75,7174.96
20-A-IB,29.64351,-82.39849,76,7238.54
20-A-IB,29.64406,-82.39877,77,7305.42
20-A-IB,29.64424,-82.39888,78,7328.08
20-A-IB,29.64672,-82.4009,79,7665.95
20-A-IB,29.6482,-82.40213,80,7868.96
20-A-IB,29.64845,-82.40238,81,7905.79
20-A-IB,29.6486,-82.40256,82,7929.88
20-A-IB,29.648981,-82.403143,83,8000.38
20-A-IB,29.64917,-82.40349,84,8039.95
20-A-IB,29.64927,-82.40372,85,8064.8
20-A-IB,29.64943,-82.40421,86,8115.39
20-A-IB,29.64949,-82.40445,87,8139.52
20-A-IB,29.64964,-82.40539,88,8231.88
20-A-IB,29.64985,-82.40693,89,8382.51
20-A-IB,29.64988,-82.40712,90,8401.18
20-A-IB,29.64993,-82.4073,91,8419.44
20-A-IB,29.65006,-82.40763,92,8454.45
20-A-IB,29.65015,-82.40779,93,8472.87
20-A-IB,29.6503,-82.40803,94,8501.44
20-A-IB,29.6505,-82.40827,95,8533.57
20-A-IB,29.65092,-82.40861,96,8590.67
20-A-IB,29.65107,-82.40869,97,8609.05
20-A-IB,29.65138,-82.40881,98,8645.42
20-A-IB,29.65161,-82.40886,99,8671.45
20-A-IB,29.654569,-82.40888,100,9000.48
20-A-IB,29.65621,-82.40888,101,9182.95
20-A-IB,29.6562,-82.40733,102,9332.73
20-A-IB,29.65623,-82.40709,103,9356.16
20-A-IB,29.65627,-82.40697,104,9368.58
20-A-IB,29.65637,-82.40677,105,9390.88
20-A-IB,29.65653,-82.40659,106,9415.76
20-A-IB,29.65662,-82.40651,107,9428.4
20-A-IB,29.65679,-82.40641,108,9449.63
20-A-IB,29.65702,-82.40636,109,9475.66
20-A-IB,29.65735,-82.40638,110,9512.4
20-A-IB,29.65863,-82.40653,111,9655.47
20-A-IB,29.65931,-82.40651,112,9731.11
20-A-IB,29.65967,-82.40653,113,9771.18
20-A-IB,29.659677,-82.4089,114,10000.19
20-A-IB,29.65652,-82.40888,115,10351.24
23-A-IB,29.67953,-82.4319,1,0
23-A-IB,29.67953,-82.43199,2,8.69
23-A-IB,29.67946,-82.43207,3,19.66
23-A-IB,29.67912,-82.43209,4,57.52
23-A-IB,29.67902,-82.43205,5,69.29
23-A-IB,29.67881,-82.43179,6,103.59
23-A-IB,29.67878,-82.43175,7,108.69
23-A-IB,29.67875,-82.43162,8,121.69
23-A-IB,29.67786,-82.43161,9,220.65
23-A-IB,29.67785,-82.43033,10,344.32
23-A-IB,29.67577,-82.43032,11,575.61
23-A-IB,29.67555,-82.43029,12,600.24
23-A-IB,29.67504,-82.43012,13,659.28
23-A-IB,29.6748,-82.43006,14,686.59
23-A-IB,29.67432,-82.43004,15,740.0
23-A-IB,29.67432,-82.43121,16,853.03
23-A-IB,29.6743,-82.4314,17,871.52
23-A-IB,29.674306,-82.43273,18,1000.02
23-A-IB,29.67436,-82.43687,19,1400.04
23-A-IB,29.67436,-82.43925,20,1629.98
23-A-IB,29.67333,-82.43924,21,1744.51
23-A-IB,29.67265,-82.43926,22,1820.15
23-A-IB,29.67204,-82.43926,23,1887.98
23-A-IB,29.67194,-82.43924,24,1899.26
23-A-IB,29.67173,-82.43925,25,1922.63
23-A-IB,29.67144,-82.43922,26,1955.01
23-A-IB,29.671043,-82.439127,27,2000.06
23-A-IB,29.6708,-82.43903,28,2028.66
23-A-IB,29.67046,-82.43883,29,2071.12
23-A-IB,29.67032,-82.43873,30,2089.44
23-A-IB,29.67,-82.43844,31,2134.73
23-A-IB,29.66982,-82.43825,32,2161.89
23-A-IB,29.66889,-82.43698,33,2322.36
23-A-IB,29.66776,-82.43556,34,2508.4
23-A-IB,29.66703,-82.43484,35,2615.3
23-A-IB,29.66665,-82.43452,36,2667.66
23-A-IB,29.6661,-82.43415,37,2738.5
23-A-IB,29.66551,-82.43389,38,2808.75
23-A-IB,29.66485,-82.43367,39,2885.15
23-A-IB,29.66399,-82.43356,40,2981.37
23-A-IB,29.663822,-82.433558,41,3000.05
23-A-IB,29.66329,-82.43355,42,3059.21
23-A-IB,29.66241,-82.43357,43,3157.08
23-A-IB,29.66027,-82.43356,44,3395.04
23-A-IB,29.66027,-82.43153,45,3591.19
23-A-IB,29.66024,-82.4309,46,3652.16
23-A-IB,29.66015,-82.43029,47,3711.94
23-A-IB,29.65998,-82.42955,48,3785.9
23-A-IB,29.65987,-82.42915,49,3826.44
23-A-IB,29.65975,-82.42854,50,3886.87
23-A-IB,29.6597,-82.42817,51,3923.05
23-A-IB,29.659676,-82.427374,52,4000.02
23-A-IB,29.65964,-82.4239,53,4335.72
23-A-IB,29.65965,-82.42301,54,4421.72
23-A-IB,29.6596,-82.42192,55,4527.19
23-A-IB,29.65956,-82.42032,56,4681.86
23-A-IB,29.65957,-82.41904,57,4805.55
23-A-IB,29.65955,-82.41779,58,4926.35
23-A-IB,29.659558,-82.417038,59,4999.02
23-A-IB,29.659559,-82.417048,60,4999.99
23-A-IB,29.65956,-82.41707,61,5002.12
23-A-IB,29.65959,-82.4142,62,5279.46
23-A-IB,29.65955,-82.4089,63,5791.59
23-A-IB,29.657676,-82.40888,64,5999.98
23-A-IB,29.65441,-82.40888,65,6363.15
23-A-IB,29.65291,-82.40886,66,6529.95
23-A-IB,29.65169,-82.40887,67,6665.61
23-A-IB,29.65138,-82.40881,68,6700.56
23-A-IB,29.65107,-82.40869,69,6736.93
23-A-IB,29.65092,-82.40861,70,6755.32
23-A-IB,29.65053,-82.40829,71,6808.58
23-A-IB,29.65041,-82.40817,72,6826.26
23-A-IB,29.6503,-82.40803,73,6844.5
23-A-IB,29.65006,-82.40763,74,6891.47
23-A-IB,29.64993,-82.4073,75,6926.48
23-A-IB,29.64988,-82.40712,76,6944.74
23-A-IB,29.649799,-82.406555,77,7000.08
23-A-IB,29.64951,-82.40454,78,7197.43
23-A-IB,29.64943,-82.40421,79,7230.54
23-A-IB,29.64927,-82.40372,80,7281.12
23-A-IB,29.64917,-82.40349,81,7305.98
23-A-IB,29.64893,-82.40305,82,7356.18
23-A-IB,29.64869,-82.40268,83,7400.79
23-A-IB,29.64845,-82.40238,84,7440.2
23-A-IB,29.6482,-82.40213,85,7477.03
23-A-IB,29.64799,-82.40195,86,7506.15
23-A-IB,29.644372,-82.398984,87,8000.12
23-A-IB,29.64424,-82.39888,88,8017.9
23-A-IB,29.64406,-82.39877,89,8040.57
23-A-IB,29.64351,-82.39849,90,8107.44
23-A-IB,29.64296,-82.39831,91,8171.03
23-A-IB,29.64262,-82.39827,92,8209.03
23-A-IB,29.64218,-82.39825,93,8257.99
23-A-IB,29.64004,-82.39826,94,8495.95
23-A-IB,29.63989,-82.39827,95,8512.66
23-A-IB,29.63978,-82.39831,96,8525.49
23-A-IB,29.6372,-82.39835,97,8812.4
23-A-IB,29.6369,-82.39833,98,8845.81
23-A-IB,29.63663,-82.39829,99,8876.08
23-A-IB,29.63639,-82.39823,100,8903.39
23-A-IB,29.63606,-82.39813,101,8941.34
23-A-IB,29.635579,-82.39788,102,9000.03
23-A-IB,29.63554,-82.39786,103,9004.77
23-A-IB,29.63553,-82.39782,104,9008.8
23-A-IB,29.63496,-82.39752,105,9078.5
23-A-IB,29.63399,-82.39685,106,9204.3
23-A-IB,29.63201,-82.3954,107,9465.29
23-A-IB,29.63123,-82.39481,108,9569.09
23-A-IB,29.63061,-82.39429,109,9654.4
23-A-IB,29.63028,-82.39395,110,9703.66
23-A-IB,29.63007,-82.39366,111,9740.14
23-A-IB,29.62974,-82.39315,112,9801.6
23-A-IB,29.62948,-82.3927,113,9853.82
23-A-IB,29.62919,-82.39199,114,9929.65
23-A-IB,29.6291,-82.39173,115,9956.7
23-A-IB,29.628982,-82.391302,116,10000.1
23-A-IB,29.62888,-82.3907,117,10059.38
23-A-IB,29.62885,-82.3906,118,10069.6
23-A-IB,29.62883,-82.38931,119,10194.31
23-A-IB,29.6288,-82.38869,120,10254.33
23-A-IB,29.6288,-82.38815,121,10306.52
23-A-IB,29.62875,-82.38764,122,10356.13
23-A-IB,29.62862,-82.38701,123,10418.71
23-A-IB,29.62848,-82.38661,124,10460.39
23-A-IB,29.6283,-82.38626,125,10499.7
23-A-IB,29.62814,-82.38601,126,10529.71
23-A-IB,29.62792,-82.38575,127,10564.78
23-A-IB,29.62777,-82.38561,128,10586.26
23-A-IB,29.62696,-82.38492,129,10698.33
23-A-IB,29.62685,-82.38485,130,10712.31
23-A-IB,29.62682,-82.38492,131,10719.85
23-A-IB,29.62653,-82.38536,132,10773.22
23-A-IB,29.62604,-82.38616,133,10867.82
23-A-IB,29.62594,-82.38641,134,10894.42
23-A-IB,29.62586,-82.38678,135,10931.27
23-A-IB,29.625241,-82.38679,136,11000.11
23-A-IB,29.62512,-82.38679,137,11013.56
23-A-IB,29.62503,-82.38675,138,11024.29
23-A-IB,29.62502,-82.38685,139,11034.02
23-A-IB,29.62502,-82.38704,140,11052.39
23-A-IB,29.62508,-82.38705,141,11059.13
23-A-IB,29.62515,-82.3871,142,11068.29
23-A-IB,29.62517,-82.38719,143,11077.27
23-A-IB,29.62518,-82.38803,144,11158.47
23-A-OB,29.62518,-82.38775,1,0
23-A-OB,29.62518,-82.38812,2,35.76
23-A-OB,29.6252,-82.38817,3,41.08
23-A-OB,29.62524,-82.38821,4,46.98
23-A-OB,29.62542,-82.38823,5,67.09
23-A-OB,29.62567,-82.38823,6,94.88
23-A-OB,29.62579,-82.38817,7,109.43
23-A-OB,29.62579,-82.38678,8,243.79
23-A-OB,29.62588,-82.38634,9,287.48
23-A-OB,29.62601,-82.38606,10,318.16
23-A-OB,29.62611,-82.38592,11,335.68
23-A-OB,29.62692,-82.3846,12,491.85
23-A-OB,29.62798,-82.38545,13,635.53
23-A-OB,29.62824,-82.38573,14,675.13
23-A-OB,29.62862,-82.38633,15,746.89
23-A-OB,29.6287,-82.38652,16,767.29
23-A-OB,29.62876,-82.38672,17,787.74
23-A-OB,29.62884,-82.38714,18,829.3
23-A-OB,29.6289,-82.38851,19,961.89
23-A-OB,29.62889,-82.388905,20,1000.08
23-A-OB,29.62891,-82.39011,21,1116.57
23-A-OB,29.6289,-82.39058,22,1162.01
23-A-OB,29.62888,-82.3907,23,1173.82
23-A-OB,29.62899,-82.39135,24,1237.83
23-A-OB,29.62919,-82.39199,25,1303.57
23-A-OB,29.62935,-82.39239,26,1346.13
23-A-OB,29.62948,-82.3927,27,1379.39
23-A-OB,29.62974,-82.39315,28,1431.62
23-A-OB,29.63007,-82.39366,29,1493.07
23-A-OB,29.63028,-82.39395,30,1529.55
23-A-OB,29.63061,-82.39429,31,1578.81
23-A-OB,29.63081,-82.39447,32,1607.05
23-A-OB,29.63123,-82.39481,33,1664.15
23-A-OB,29.63201,-82.3954,34,1767.95
23-A-OB,29.633771,-82.396689,35,2000.04
23-A-OB,29.63496,-82.39752,36,2154.73
23-A-OB,29.6353,-82.39771,37,2196.76
23-A-OB,29.63548,-82.3978,38,2218.59
23-A-OB,29.63553,-82.39782,39,2224.47
23-A-OB,29.63556,-82.39781,40,2227.95
23-A-OB,29.6363,-82.39812,41,2315.52
23-A-OB,29.63671,-82.39822,42,2362.12
23-A-OB,29.6371,-82.39827,43,2405.75
23-A-OB,29.63978,-82.39822,44,2703.8
23-A-OB,29.63989,-82.39827,45,2716.95
23-A-OB,29.64171,-82.39825,46,2919.33
23-A-OB,29.642436,-82.39826,47,3000.06
23-A-OB,29.64296,-82.39831,48,3058.53
23-A-OB,29.64319,-82.39838,49,3084.98
23-A-OB,29.64351,-82.39849,50,3122.12
23-A-OB,29.64406,-82.39877,51,3189.0
23-A-OB,29.64424,-82.39888,52,3211.66
23-A-OB,29.64799,-82.40195,53,3723.42
23-A-OB,29.6482,-82.40213,54,3752.53
23-A-OB,29.64845,-82.40238,55,3789.36
23-A-OB,29.64869,-82.40268,56,3828.77
23-A-OB,29.64893,-82.40305,57,3873.38
23-A-OB,29.64917,-82.40349,58,3923.58
23-A-OB,29.64927,-82.40372,59,3948.44
23-A-OB,29.649433,-82.404221,60,4000.13
23-A-OB,29.64951,-82.40454,61,4032.13
23-A-OB,29.64985,-82.40693,62,4266.16
23-A-OB,29.64988,-82.40712,63,4284.82
23-A-OB,29.64993,-82.4073,64,4303.08
23-A-OB,29.65006,-82.40763,65,4338.1
23-A-OB,29.6503,-82.40803,66,4385.07
23-A-OB,29.65041,-82.40817,67,4403.31
23-A-OB,29.65053,-82.40829,68,4420.98
23-A-OB,29.65092,-82.40861,69,4474.25
23-A-OB,29.65107,-82.40869,70,4492.63
23-A-OB,29.65138,-82.40881,71,4529.0
23-A-OB,29.65169,-82.40887,72,4563.95
23-A-OB,29.65291,-82.40886,73,4699.61
23-A-OB,29.655614,-82.40888,74,5000.29
23-A-OB,29.65968,-82.40887,75,5452.41
23-A-OB,29.659718,-82.41454,76,6000.3
23-A-OB,29.65971,-82.41579,77,6121.08
23-A-OB,29.65969,-82.41643,78,6182.97
23-A-OB,29.65972,-82.42001,79,6528.9
23-A-OB,29.65977,-82.42207,80,6728.03
23-A-OB,29.659785,-82.424889,81,7000.42
23-A-OB,29.65981,-82.4279,82,7291.38
23-A-OB,29.65986,-82.42841,83,7340.97
23-A-OB,29.6599,-82.42866,84,7365.53
23-A-OB,29.66022,-82.42997,85,7497.02
23-A-OB,29.66034,-82.43056,86,7555.57
23-A-OB,29.66039,-82.43113,87,7610.93
23-A-OB,29.6604,-82.43153,88,7649.59
23-A-OB,29.6604,-82.43357,89,7846.71
23-A-OB,29.661782,-82.43357,90,8000.38
23-A-OB,29.66329,-82.43355,91,8168.07
23-A-OB,29.66399,-82.43356,92,8245.91
23-A-OB,29.66484,-82.43367,93,8341.03
23-A-OB,29.66551,-82.43389,94,8418.5
23-A-OB,29.6661,-82.43415,95,8488.75
23-A-OB,29.66665,-82.43452,96,8559.59
23-A-OB,29.66703,-82.43484,97,8611.95
23-A-OB,29.66776,-82.43556,98,8718.85
23-A-OB,29.66889,-82.43698,99,8904.89
23-A-OB,29.669444,-82.437736,100,9000.44
23-A-OB,29.66982,-82.43825,101,9065.36
23-A-OB,29.67,-82.43844,102,9092.52
23-A-OB,29.67032,-82.43873,103,9137.81
23-A-OB,29.67062,-82.43893,104,9176.36
23-A-OB,29.6708,-82.43903,105,9198.58
23-A-OB,29.67102,-82.43912,106,9224.55
23-A-OB,29.671302,-82.439192,107,9256.66
23-A-OB,29.67173,-82.43925,108,9304.58
23-A-OB,29.67194,-82.43924,109,9327.96
23-A-OB,29.67204,-82.43926,110,9339.24
23-A-OB,29.67333,-82.43924,111,9482.7
23-A-OB,29.67436,-82.43925,112,9597.23
23-A-OB,29.67436,-82.43687,113,9827.17
23-A-OB,29.674338,-82.435075,114,10000.6
23-A-OB,29.6743,-82.4314,115,10355.68
23-A-OB,29.67428,-82.43124,116,10371.3
23-A-OB,29.67426,-82.4307,117,10423.51
23-A-OB,29.67425,-82.43003,118,10488.25
23-A-OB,29.6748,-82.43006,119,10549.48
23-A-OB,29.67504,-82.43012,120,10576.79
23-A-OB,29.67555,-82.43029,121,10635.83
23-A-OB,29.67577,-82.43032,122,10660.46
23-A-OB,29.67785,-82.43033,123,10891.75
23-A-OB,29.677858,-82.431456,124,11000.53
23-A-OB,29.67786,-82.43161,125,11015.41
23-A-OB,29.67953,-82.4316,126,11201.11
23-A-OB,29.67954,-82.4319,127,11230.12
52-A-IB,29.65503,-82.49248,1,0
52-A-IB,29.65603,-82.49249,2,111.2
52-A-IB,29.65602,-82.49172,3,185.61
52-A-IB,29.65605,-82.49088,4,266.85
52-A-IB,29.65605,-82.48907,5,441.75
52-A-IB,29.65609,-82.48885,6,463.47
52-A-IB,29.65622,-82.48868,7,485.35
52-A-IB,29.65634,-82.48841,8,514.65
52-A-IB,29.65605,-82.48826,9,550.01
52-A-IB,29.6559,-82.48821,10,567.37
52-A-IB,29.6556,-82.4882,11,600.75
52-A-IB,29.65549,-82.48815,12,613.9
52-A-IB,29.65539,-82.48804,13,629.28
52-A-IB,29.65526,-82.48795,14,646.15
52-A-IB,29.65516,-82.48792,15,657.64
52-A-IB,29.65508,-82.48792,16,666.54
52-A-IB,29.65481,-82.48787,17,696.94
52-A-IB,29.65463,-82.48782,18,717.53
52-A-IB,29.65435,-82.4877,19,750.76
52-A-IB,29.65482,-82.48641,20,885.92
52-A-IB,29.655236,-82.485331,21,999.99
52-A-IB,29.65603,-82.48328,22,1216.95
52-A-IB,29.65696,-82.4808,23,1477.95
52-A-IB,29.65872,-82.475791,24,2000.03
52-A-IB,29.6593,-82.47416,25,2170.32
52-A-IB,29.65954,-82.4734,26,2248.45
52-A-IB,29.65979,-82.4724,27,2349.0
52-A-IB,29.65884,-82.47239,28,2454.64
52-A-IB,29.653936,-82.472436,29,2999.95
52-A-IB,29.65196,-82.47245,30,3219.68
52-A-IB,29.65191,-82.47248,31,3225.95
52-A-IB,29.64845,-82.47252,32,3610.7
52-A-IB,29.64838,-82.4725,33,3618.72
52-A-IB,29.64816,-82.47251,34,3643.21
52-A-IB,29.64792,-82.4725,35,3669.91
52-A-IB,29.644952,-82.472534,36,3999.95
52-A-IB,29.635958,-82.472586,37,5000.05
52-A-IB,29.6308,-82.47262,38,5573.6
52-A-IB,29.630756,-82.468209,39,5999.97
52-A-IB,29.630647,-82.457863,40,7000.03
52-A-IB,29.63063,-82.45414,41,7359.88
52-A-IB,29.63062,-82.45348,42,7423.68
52-A-IB,29.6306,-82.4534,43,7431.72
52-A-IB,29.63059,-82.45313,44,7457.84
52-A-IB,29.63058,-82.44987,45,7772.94
52-A-IB,29.63056,-82.44838,46,7916.97
52-A-IB,29.6306,-82.44833,47,7923.54
52-A-IB,29.630593,-82.447539,48,8000.0
52-A-IB,29.63057,-82.44034,49,8695.81
52-A-IB,29.63048,-82.43986,50,8743.27
52-A-IB,29.63043,-82.43947,51,8781.38
52-A-IB,29.63043,-82.43937,52,8791.04
52-A-IB,29.63041,-82.4393,53,8798.16
52-A-IB,29.63038,-82.43927,54,8802.58
52-A-IB,29.63023,-82.43923,55,8819.71
52-A-IB,29.62967,-82.43917,56,8882.24
52-A-IB,29.62943,-82.4391,57,8909.78
52-A-IB,29.62925,-82.439,58,8932.0
52-A-IB,29.62896,-82.43879,59,8970.11
52-A-IB,29.62886,-82.43866,60,8986.88
52-A-IB,29.628799,-82.438544,61,8999.99
52-A-IB,29.62876,-82.43847,62,9008.35
52-A-IB,29.62842,-82.43802,63,9065.98
52-A-IB,29.6283,-82.43794,64,9081.4
52-A-IB,29.62809,-82.43765,65,9117.89
52-A-IB,29.62797,-82.43744,66,9142.18
52-A-IB,29.62768,-82.43704,67,9192.52
52-A-IB,29.62812,-82.43658,68,9258.63
52-A-IB,29.62864,-82.43607,69,9334.62
52-A-IB,29.6294,-82.43527,70,9449.16
52-A-IB,29.62961,-82.43511,71,9477.17
52-A-IB,29.6296,-82.4346,72,9526.48
52-A-IB,29.63003,-82.4346,73,9574.29
52-A-IB,29.63017,-82.43456,74,9590.33
52-A-IB,29.63054,-82.43455,75,9631.48
52-A-IB,29.63053,-82.430737,76,10000.03
52-A-IB,29.63054,-82.42978,77,10092.53
52-A-IB,29.63052,-82.427,78,10361.24
52-A-IB,29.630542,-82.427004,79,10363.72
52-A-IB,29.63052,-82.42626,80,10435.67
52-A-IB,29.6305,-82.420421,81,11000.04
52-A-IB,29.63053,-82.41983,82,11057.26
52-A-IB,29.63061,-82.41925,83,11114.02
52-A-IB,29.63076,-82.41861,84,11178.08
52-A-IB,29.63086,-82.41831,85,11209.14
52-A-IB,29.63127,-82.41732,86,11315.13
52-A-IB,29.631523,-82.416914,87,11363.42
52-A-IB,29.63195,-82.41629,88,11440.17
52-A-IB,29.63236,-82.41586,89,11501.86
52-A-IB,29.63273,-82.41553,90,11553.92
52-A-IB,29.63291,-82.41539,91,11578.08
52-A-IB,29.6337,-82.41489,92,11678.34
52-A-IB,29.635,-82.41416,93,11839.19
52-A-IB,29.63568,-82.4138,94,11922.43
52-A-IB,29.63572,-82.41374,95,11929.74
52-A-IB,29.636284,-82.413413,96,11999.96
52-A-IB,29.63679,-82.41312,97,12062.95
52-A-IB,29.63744,-82.4127,98,12145.85
52-A-IB,29.63793,-82.41231,99,12212.1
52-A-IB,29.63819,-82.41207,100,12249.17
52-A-IB,29.63864,-82.41155,101,12320.08
52-A-IB,29.63871,-82.41151,102,12328.78
